SAMPLE NUMBER:   7
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
 66.53   	106.81   	 70.48   	-122.07		  4.05   	 244.15		
 71.11   	102.23   	 69.99   	-106.82		  5.03   	 122.07		
 74.46   	 89.42   	 69.56   	 -91.56		  5.51   	 -30.52		
 75.38   	 68.66   	 69.20   	 -86.47		  5.39   	-127.16		
 73.24   	 39.67   	 68.85   	 -96.64		  4.88   	-167.85		
 66.22   	  3.97   	 68.46   	-101.73		  4.21   	-137.33		
 52.49   	-34.79   	 68.06   	-101.73		  3.66   	 -50.86		
 31.13   	-69.58   	 67.65   	 -96.64		  3.46   	  50.86		
  3.66   	-95.21   	 67.26   	 -81.38		  3.66   	 132.25		
-25.02   	-110.17   	 66.94   	 -61.04		  4.19   	 167.85		
-47.30   	-117.49   	 66.69   	 -50.86		  4.86   	 152.59		
-58.29   	-120.85   	 66.49   	 -45.78		  5.47   	 111.90		
-58.59   	-122.07   	 66.31   	 -45.78		  5.92   	  66.12		
-54.02   	-121.46   	 66.12   	 -61.04		  6.19   	  20.35		
-51.88   	-119.32   	 65.88   	 -71.21		  6.27   	 -10.17		
-55.24   	-117.49   	 65.59   	 -71.21		  6.23   	   0.00		
-62.87   	-117.49   	 65.31   	 -71.21		  6.23   	  45.78		
-65.31   	-115.97   	 65.03   	 -55.95		  6.41   	  81.38		
-44.56   	-98.57   	 64.80   	 -50.86		  6.73   	 116.99		
 21.36   	-43.33   	 64.60   	 -50.86		  7.20   	 137.33		
130.92   	 69.27   	 64.39   	 -61.04		  7.75   	 157.68		
228.27   	237.43   	 64.15   	 -76.30		  8.38   	 137.33		
210.27   	426.94   	 63.85   	 -86.47		  8.93   	  96.64		
 -4.88   	581.97   	 63.50   	-147.51		  9.32   	  25.43		
-819.70   	554.81   	 62.91   	 -50.86		  9.42   	 -61.04		
-1070.86   	309.14   	 62.71   	 -40.69		  9.18   	 -86.47		
-1041.57   	-49.74   	 62.54   	 -50.86		  8.83   	 -81.38		
-782.47   	-413.82   	 62.34   	 -55.95		  8.50   	 -40.69		
-455.02   	-648.80   	 62.12   	 -61.04		  8.34(E)	  55.95		
-207.21   	-664.06(R)	 61.87   	 -66.12		  8.57   	 172.94		
-85.45   	-477.91   	 61.61   	 -66.12		  9.26   	 254.32		
-45.78   	-216.67   	 61.34   	 -61.04		 10.27   	 269.58		
-28.38   	-29.60   	 61.10   	 -50.86		 11.35   	 254.32		
 -8.24   	 12.21   	 60.89   	 -50.86		 12.37   	 203.46		
  9.46   	-51.88   	 60.69   	 -61.04		 13.18   	 183.11		
 15.87   	-128.17   	 60.45   	 -66.12		 13.92   	 396.74		
 15.56   	-150.76   	 60.18   	 -71.21		 15.50   	 869.78		
 17.09   	-119.02   	 59.90   	 -76.30		 18.98   	1459.81		
 22.89   	-75.07   	 59.59   	 -61.04		 24.82   	1795.52		
 29.30   	-51.88   	 59.35   	 -55.95		 32.00   	1709.05		
 33.57   	-52.19   	 59.12   	 -55.95		 38.84   	1653.10		
 36.93   	-59.51   	 58.90   	 -71.21		 45.45   	1551.37		
 40.59   	-60.42   	 58.62   	 -71.21		 51.66   	1174.97		
 43.33   	-53.71   	 58.33   	 -81.38		 56.36   	 747.71		
 44.56   	-44.25   	 58.01   	 -91.56		 59.35   	 381.48		
 46.69   	-36.01   	 57.64   	 -86.47		 60.87   	  20.35		
 51.27   	-28.99   	 57.29   	 -96.64		 60.96   	-239.06		
 57.98   	-22.58   	 56.91   	 -86.47		 60.00   	-325.53		
 65.61   	-14.34   	 56.56   	 -76.30		 58.70   	-279.75		
 78.74   	  7.02   	 56.26   	 -25.43		 57.58   	 183.11		
 85.75   	 16.78   	 56.15   	 -20.35		 58.31   	 381.48		
 93.69   	 25.33   	 56.07   	  -5.09		 59.84   	 493.39		
103.45   	 33.87   	 56.05(D)	  76.30		 61.81   	 503.56		
115.36   	 45.47   	 56.36   	 269.58		 63.82   	 406.92		
127.87   	 59.81   	 57.44   	 615.46		 65.45   	 264.50		
140.08   	 75.38   	 59.90   	1108.85		 66.51   	 137.33		
151.37   	 90.33   	 64.33   	1515.76		 67.06   	  55.95		
162.05   	104.37   	 70.40   	1536.11		 67.28   	  45.78		
172.42   	117.80   	 76.54   	1119.02		 67.47   	 101.73		
181.58   	132.14   	 81.02   	 528.99		 67.87   	 167.85		
188.90   	147.09   	 83.13   	 101.73		 68.55   	 203.46		
192.87   	161.74   	 83.54   	 -15.26		 69.36   	 254.32		
193.48   	174.26   	 83.48   	 137.33		 70.38   	 279.75		
191.65   	184.02   	 84.03   	 371.31		 71.50   	 239.06		
187.38   	190.12   	 85.51   	 559.51		 72.45   	 188.20		
181.27   	193.48   	 87.75   	 605.29		 73.20   	 167.85		
173.03   	193.79   	 90.17   	 493.39		 73.88   	 152.59		
163.57   	190.43   	 92.15   	 320.45		 74.49   	 142.42		
152.89   	184.33   	 93.43   	 183.11		 75.06   	 147.51		
142.82   	177.00   	 94.16   	 162.77		 75.65   	 167.85		
133.67   	170.90   	 94.81   	 228.89		 76.32   	 147.51		
125.73   	168.15   	 95.73   	 315.36		 76.91   	 101.73		
117.49   	167.85   	 96.99   	 371.31		 77.31   	  76.30		
107.12   	166.63   	 98.47   	 635.81		 77.62   	  86.47		
 71.72   	146.48   	101.02   	 198.37		 77.97(S)	 -30.52		
 47.30   	125.73   	101.81   	 122.07		 77.84   	 -86.47		
 21.06   	100.10   	102.30   	  45.78		 77.50   	 -96.64		
 -3.36   	 72.94   	102.48(S)	 -55.95		 77.11   	 -25.43		
-24.41   	 45.17   	102.26   	-152.59		 77.01   	  15.26		
-41.50   	 18.01   	101.65   	-244.15		 77.07   	  10.17		
-55.54   	 -8.54   	100.67   	-295.01		 77.11   	 -10.17		
-66.83   	-32.65   	 99.49   	-274.67		 77.07   	 -20.35		
-75.38   	-53.41   	 98.39   	-239.06		 76.99   	 -61.04		
-81.79   	-68.97   	 97.44   	-208.54		 76.74   	 -76.30		
-86.06   	-79.35   	 96.60   	-178.03		 76.44   	 -66.12		
-90.03   	-85.45   	 95.89   	-152.59		 76.17   	 -45.78		
-93.69   	-89.11   	 95.28   	-167.85		 75.99   	 -55.95		
-97.35   	-92.16   	 94.61   	-172.94		 75.77   	 -96.64		
-99.79   	-95.21   	 93.92   	-193.29		 75.38   	-167.85		
-101.32   	-98.88   	 93.14   	-193.29		 74.71   	-249.24		
-102.23   	-102.54   	 92.37   	-167.85		 73.71   	-350.97		
-102.84   	-104.98   	 91.70   	-147.51		 72.31   	-478.13		
-103.45   	-105.29   	 91.11   	-132.25		 70.40   	-651.07		
-103.45   	-103.45   	 90.58   	-142.42		 67.79   	-930.82		
-103.45   	-100.10   	 90.01   	-162.77		 64.07   	-1195.32		
-103.15   	-97.05   	 89.36   	-178.03		 59.29   	-1119.02		
-103.45   	-94.30   	 88.65   	-183.11		 54.81   	-1246.18		
-103.45   	-91.86   	 87.91   	-178.03		 49.83   	-1709.05		
-102.23   	-89.11   	 87.20   	-335.71		 42.99   	-3596.12		
-96.13   	-83.92   	 85.86   	-172.94		 28.61   	-1342.82		
-93.38   	-83.01   	 85.17   	-193.29		 23.23   	-1037.64		
-91.86   	-83.31   	 84.39   	-218.72		 19.08   	-681.58		
-91.86   	-83.62   	 83.52   	-249.24		 16.36   	-356.05		
-91.86   	-82.09   	 82.52   	-274.67		 14.93   	-198.37		
-90.94   	-78.74   	 81.42   	-305.19		 14.14   	-152.59		
-88.81   	-75.07   	 80.20   	-330.62		 13.53   	-172.94		
-86.06   	-72.02   	 78.88   	-350.97		 12.84   	-259.41		
-83.01   	-69.27   	 77.48   	-340.79		 11.80   	-361.14		
-80.26   	-65.00   	 76.11   	-284.84		 10.36   	-437.43		
-76.60   	-57.07   	 74.97   	-198.37		  8.61   	-483.21		
-70.80   	-43.03   	 74.18   	-116.99		  6.67   	-462.87		
-61.34   	-22.58   	 73.71   	 -66.12		  4.82   	-396.74		
-49.13   	  2.75   	 73.45   	 -66.12		  3.23   	-300.10		
-35.71   	 29.60   	 73.18   	-106.82		  2.03   	-172.94		
-24.41   	 54.93   	 72.76   	-147.51		  1.34(D)	  10.17		
-16.78   	 76.60   	 72.17   	-178.03		  1.38   	 183.11		
-12.51   	 93.38   	 71.45   	-162.77		  2.12   	 300.10		
 -9.77   	105.29   	 70.80   	-137.33		  3.32   	 264.50		
 -6.10   	111.69   	 70.25   	-122.07		  4.37   	 106.82		
 -1.83   	111.08   	 69.77   	-122.07		  4.80   	 -45.78		
  2.14   	102.84   	 69.28   	-106.82		  4.62   	-142.42		
  3.66   	 85.45   	 68.85   	-106.82		  4.05   	-172.94		
  2.44   	 60.12   	 68.42   	-101.73		  3.36   	-127.16		
 -2.44   	 27.77   	 68.02   	 -96.64		  2.85   	 -35.61		
-11.90   	 -7.63   	 67.63   	 -91.56		  2.71   	  50.86		
-27.77   	-40.89   	 67.26   	 -76.30		  2.91   	 132.25		
-51.88   	-68.05   	 66.96   	 -66.12		  3.44   	 172.94		
-81.79   	-86.67   	 66.69   	 -61.04		  4.13   	 183.11		
-110.47   	-97.05   	 66.45   	 -61.04		  4.86   	 137.33		
-130.31   	-102.54   	 66.21   	 -61.04		  5.41   	  76.30		
-136.41   	-106.51   	 65.96   	 -66.12		  5.72   	   5.09		
-131.84   	-109.25   	 65.70   	 -71.21		  5.74   	 -30.52		
-125.12   	-110.47   	 65.41   	 -71.21		  5.62   	 -40.69		
-123.60   	-109.86   	 65.13   	 -66.12		  5.45   	 -25.43		
-128.48   	-108.03   	 64.86   	 -61.04		  5.35   	 -10.17		
-134.28   	-104.68   	 64.62   	 -61.04		  5.31   	  35.61		
-126.65   	-91.55   	 64.37   	 -55.95		  5.45   	 111.90		
-83.31   	-50.35   	 64.15   	 -61.04		  5.90   	 172.94		
  9.77   	 39.06   	 63.91   	 -61.04		  6.59   	 203.46		
125.12   	184.94   	 63.66   	 -61.04		  7.41   	 198.37		
177.31   	366.52   	 63.42   	 -55.95		  8.20   	 137.33		
 63.17   	537.11   	 63.19   	-106.82		  8.75   	  91.56		
-691.22   	632.32   	 62.77   	 -61.04		  9.11   	 -40.69		
-1049.19   	475.46   	 62.52   	 -61.04		  8.95   	-101.73		
-1161.19   	180.05   	 62.28   	 -71.21		  8.55   	-122.07		
-999.45   	-187.99   	 61.99   	 -71.21		  8.06   	-106.82		
-684.81   	-509.64   	 61.71   	 -61.04		  7.63   	 -30.52		
-388.49   	-659.48   	 61.46   	 -66.12		  7.51   	  86.47		
-209.96   	-583.50   	 61.20   	 -66.12		  7.85   	 223.80		
-139.77   	-347.60   	 60.94   	 -61.04		  8.75   	 310.27		
-115.05   	-100.10   	 60.69   	 -61.04		  9.99   	 330.62		
-92.16   	 30.52   	 60.45   	 -71.21		 11.31   	 289.93		
-67.14   	 19.84   	 60.16   	  N/A		 12.47   	  N/A		
